timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9
1230,-0.9951848387718201,-0.09801580756902695,1.0,0.0,-0.04946184158325195,-0.05081930011510849,-0.01563134416937828,-0.04177460819482803,0.2423935979604721,-0.04449926316738129,-0.013305772095918655,-0.0055242739617824554,-0.05328691378235817,-0.10090175271034241,-0.016187988221645355,-0.048769645392894745,-0.006624179892241955,-0.0010328898206353188,0.04005824401974678,0.2935032546520233,0.040017127990722656,0.005596475675702095,-0.005663407500833273,-0.012052828446030617,-0.026699885725975037,-0.6330214142799377,-0.34066566824913025,0.15151828527450562,1.3368066549301147,0.9196003079414368,0.4638737440109253,2.0109527111053467,-1.0421096086502075,-0.5324104428291321,1.0429531335830688,-0.014378458261489868,-0.06848664581775665,-0.06500574946403503,0.030537310987710953,0.0186461228877306,0.09559367597103119,0.4253227710723877,0.17414046823978424,0.5176976919174194,-0.6982922554016113,-1.2200502157211304,-0.046582818031311035,-0.6919786930084229,0.9127779006958008,-0.07563456147909164,0.7822287678718567,-0.05259479954838753,-0.010658059269189835,-0.0201808400452137,-0.03643075004220009,0.08517271280288696,0.11699684709310532,0.04854617267847061,0.009752988815307617,0.0008723423816263676,-0.08692526072263718,1.8132404088974,0.7967846393585205,-0.32507115602493286,-1.3811150789260864,-0.8092828989028931,-1.1951091289520264,-0.1809658259153366,1.251744270324707,0.2220388650894165,-2.552656412124634,4.119251728057861,-0.9418140649795532,4.061715602874756,-4.698441505432129,0.6517388820648193,-4.334369659423828,-4.0437116622924805,0.7587714195251465,-1.1930748224258423,-1.2122721672058105
1240,-1.0,1.617281895960332e-06,1.0,0.0,-0.0496218204498291,-0.09203796833753586,0.02058842033147812,-0.006885325536131859,0.2600051164627075,-0.014961984008550644,0.054316021502017975,0.04518251121044159,-0.10904297232627869,-0.07289852201938629,0.014505328610539436,-0.032393928617239,0.0014926530420780182,0.009401046670973301,0.046331439167261124,0.32304897904396057,0.0846661850810051,0.02792879194021225,0.004563514608889818,0.003268968779593706,-0.031747881323099136,-0.7269319891929626,-0.4780324101448059,0.15673622488975525,1.3753758668899536,0.8096915483474731,0.687081515789032,2.2001259326934814,-1.0095605850219727,-0.5132047533988953,1.440027117729187,-0.0177934393286705,-0.3023596405982971,0.04447363317012787,0.005446409806609154,0.04014885425567627,0.11613539606332779,0.4540242552757263,-0.6887478232383728,0.25619861483573914,-0.4142320156097412,-0.5837482213973999,0.00918668508529663,-0.3986203074455261,0.3724607229232788,-0.30857205390930176,0.25924456119537354,-0.0352940633893013,-0.004572867415845394,-0.023602858185768127,-0.04879077523946762,0.0802428275346756,0.10668608546257019,0.042884279042482376,0.01495784055441618,-0.00951835885643959,-0.07961428910493851,1.610685110092163,0.5497428774833679,-0.3167894184589386,-1.0002429485321045,-0.7465188503265381,-1.1711660623550415,-0.6376026272773743,0.5866143107414246,-0.6156063675880432,-5.997409820556641,3.946913242340088,-4.508899688720703,2.876875400543213,-0.8395860195159912,1.0587157011032104,-3.148282051086426,-1.0776245594024658,0.283876895904541,-0.3354618549346924,-2.4282615184783936
1250,-0.9951845407485962,0.09801902621984482,1.0,0.0,-0.049771785736083984,-0.1450686752796173,-0.0299708042293787,0.013339085504412651,0.3017895221710205,-0.06321369111537933,0.06843141466379166,0.039481546729803085,-0.08303754031658173,-0.06413023918867111,-0.03324803709983826,-0.025557581335306168,-0.00632162019610405,0.00828129705041647,-0.03573240712285042,0.28496575355529785,0.07367169857025146,0.008059751242399216,0.01849784143269062,-0.005127801559865475,-0.02210095338523388,-0.772744357585907,-0.41736775636672974,0.010408439673483372,1.1316436529159546,0.5225340723991394,0.6397433876991272,2.154067277908325,-1.0993930101394653,-0.7043446898460388,1.469831109046936,0.005370821803808212,-0.19993048906326294,-0.03019179217517376,0.013523656874895096,0.005573227070271969,0.09598581492900848,0.16245388984680176,-1.2589614391326904,0.4942947328090668,-0.22114664316177368,-0.2718842923641205,0.2892523407936096,-0.22306226193904877,0.04789912700653076,-0.46159082651138306,-0.3762083053588867,-0.021848587319254875,-0.0007360723102465272,-0.025084206834435463,-0.05345849320292473,0.0717131495475769,0.09774436056613922,0.03441654145717621,0.017714181914925575,-0.024834442883729935,-0.06983362138271332,1.12820303440094,0.3202798068523407,-0.17486301064491272,-0.025957174599170685,-1.2061271667480469,-0.8787440061569214,-0.8522679209709167,0.315845251083374,-0.9785460233688354,-5.999059200286865,2.446016311645508,-5.632474422454834,2.944337844848633,-1.736032485961914,2.4827325344085693,-1.1818418502807617,0.2738759517669678,-0.07247722148895264,0.2762765884399414,-2.516587734222412
1260,-0.9807850122451782,0.19509153068065643,1.0,0.0,-0.04997611045837402,-0.10781002044677734,-0.011925867758691311,-0.01482793316245079,0.252905935049057,-0.024473611265420914,0.09415264427661896,0.019768163561820984,6.861984729766846e-06,-0.08559267222881317,-0.004149931482970715,-0.048088353127241135,-0.006789837032556534,0.006320027634501457,-0.055613573640584946,0.30130141973495483,0.1070789098739624,0.01361818052828312,-0.002009845804423094,-0.05220016837120056,-0.011576659046113491,-0.8246667385101318,-0.3997390568256378,-0.06184361129999161,0.9099538922309875,0.48822179436683655,0.7545146942138672,2.205639123916626,-1.0300837755203247,-0.8110165596008301,1.7020269632339478,-0.08683743327856064,-0.1450485736131668,0.0934825986623764,0.03912828862667084,0.013407409191131592,0.07960880547761917,0.24065665900707245,-1.8741282224655151,0.7556584477424622,-0.344889372587204,-0.1687735915184021,0.11824986338615417,-0.27154815196990967,-0.16471236944198608,-0.18715830147266388,-0.8553172945976257,-0.011805716902017593,0.0006583223585039377,-0.025505419820547104,-0.05199327692389488,0.06064740568399429,0.08784288913011551,0.023856593295931816,0.014763619750738144,-0.030874064192175865,-0.0609944686293602,0.8793662190437317,0.049228474497795105,0.011432850733399391,0.4180452525615692,-1.4134478569030762,-0.9424546360969543,-1.0496561527252197,-0.23994366824626923,-0.045714035630226135,-6.007699489593506,1.7094213962554932,-9.355178833007812,4.007169723510742,-3.272437334060669,3.6556808948516846,-0.8306014537811279,1.2598216533660889,-0.2660207152366638,0.4648323059082031,-3.5854549407958984
1270,-0.9569399356842041,0.2902860939502716,1.0,0.0,-0.04972386360168457,-0.13756513595581055,-0.06335753202438354,-0.04385179281234741,0.26562607288360596,-0.014831820502877235,0.10376475006341934,0.01202736422419548,-0.06788323074579239,-0.0938592180609703,-0.04665256291627884,-0.0422137975692749,-0.04565182700753212,-0.00536321708932519,-0.09292132407426834,0.278337299823761,0.08075904846191406,0.0036684477236121893,0.006463819183409214,-0.03348696976900101,-0.010934765450656414,-0.85663241147995,-0.4573438763618469,-0.0820479467511177,0.7594766020774841,0.5230836272239685,0.7670107483863831,2.086242914199829,-0.9889671802520752,-0.7777009606361389,1.840397596359253,-0.20602940022945404,0.0019314484670758247,-0.009379133582115173,0.030817192047834396,0.01223494578152895,0.08478520810604095,0.45644164085388184,-2.375094175338745,1.1304410696029663,-0.5198108553886414,-0.24958771467208862,-0.14471644163131714,-0.34587275981903076,-0.03469928726553917,0.530450165271759,-1.228777289390564,-0.0005665062344633043,0.00039737459155730903,-0.02538326568901539,-0.051583997905254364,0.05047352984547615,0.07310372591018677,0.014038135297596455,0.0130684869363904,-0.012185310944914818,-0.05279242619872093,1.2019317150115967,-0.09647893905639648,0.09125827997922897,0.05504117161035538,-1.2072186470031738,-1.3672056198120117,-0.9712527990341187,-0.10513955354690552,2.2929182052612305,-6.009350776672363,2.5742101669311523,-10.845193862915039,5.296384334564209,-4.506597995758057,3.332170009613037,-1.626579761505127,1.019354224205017,-0.015493273735046387,0.4484443664550781,-3.6743831634521484
1280,-0.9238792061805725,0.3826841711997986,1.0,0.0,-0.04912996292114258,-0.09228131175041199,-0.0084008127450943,-0.0151843735948205,0.22235389053821564,-0.011439058929681778,0.08239680528640747,0.01509171724319458,-0.11498593538999557,-0.07489778846502304,-0.004264233633875847,-0.03595348075032234,-0.009953729808330536,-0.029767155647277832,-0.11621972173452377,0.2732233703136444,0.04662690684199333,-0.012042025104165077,-0.018960006535053253,0.009400006383657455,-0.045585524290800095,-0.8593395948410034,-0.41936615109443665,-0.0994202047586441,0.5668022632598877,0.45822861790657043,0.8546931743621826,1.9133774042129517,-0.944242000579834,-0.7471252083778381,1.9470860958099365,-0.14959275722503662,0.008004708215594292,-0.11294902861118317,0.013594255782663822,0.014848630875349045,0.09727499634027481,0.3593314290046692,-2.3758161067962646,1.2093653678894043,-0.5818890333175659,-0.25470662117004395,-0.4780476689338684,-0.09413085877895355,-0.2188248634338379,1.0963857173919678,-1.3810063600540161,0.010549157857894897,-0.0013778669526800513,-0.024308722466230392,-0.05275147780776024,0.04152649641036987,0.05168476328253746,0.0050611551851034164,0.010408880189061165,0.025825414806604385,-0.045055679976940155,1.0402653217315674,-0.22374284267425537,0.21587002277374268,-0.008813194930553436,-1.2235467433929443,-2.124887704849243,-0.822314977645874,-0.21226637065410614,4.003341197967529,-6.015646934509277,1.8968455791473389,-10.969058990478516,5.708425998687744,-4.764725208282471,3.0153260231018066,-1.935995101928711,1.4918708801269531,-0.24974077939987183,0.1485443115234375,-4.420886039733887
1290,-0.8819207549095154,0.4713976979255676,1.0,0.0,-0.048436880111694336,-0.1618501991033554,-0.06178201735019684,-0.020684750750660896,0.2540505528450012,-0.015539325773715973,0.13072913885116577,0.052373047918081284,-0.04895579814910889,-0.07344996184110641,-0.022803377360105515,-0.013695821166038513,0.0014646071940660477,-0.01790725812315941,-0.15459594130516052,0.30189409852027893,0.037937361747026443,-0.015219466760754585,-0.006806699559092522,-0.018710503354668617,-0.046584270894527435,-0.8636466860771179,-0.2621002197265625,-0.13956250250339508,0.32696613669395447,0.2402154952287674,0.8167219161987305,1.7763251066207886,-0.688575029373169,-0.7572429776191711,1.8289841413497925,-0.3398282527923584,0.08717358112335205,-0.11430507153272629,0.03081033006310463,0.018098918721079826,0.06662812829017639,0.492370069026947,-2.5264394283294678,0.9931209683418274,-0.5191362500190735,0.11509082466363907,-0.7139918208122253,-0.0645216852426529,-0.30647963285446167,1.359066128730774,-1.1257418394088745,0.020335640758275986,-0.004174551460891962,-0.023385463282465935,-0.05513974279165268,0.033816635608673096,0.020333951339125633,-0.0019705260638147593,0.005791417323052883,0.0824102833867073,-0.03348608687520027,0.9783575534820557,-0.3197285532951355,0.12183971703052521,-0.18909338116645813,-1.0675551891326904,-3.1431145668029785,-0.6096411347389221,-0.4220820963382721,5.7281060218811035,-6.030014514923096,3.488720655441284,-11.486205101013184,5.121864318847656,-3.760845184326172,3.171492576599121,-3.028559684753418,1.5862526893615723,-0.34651780128479004,-0.11287403106689453,-6.635402679443359
1300,-0.8314688801765442,0.5555713772773743,1.0,0.0,-0.04846620559692383,-0.13829189538955688,-0.022101614624261856,-0.02597179263830185,0.17758478224277496,-0.05183045566082001,0.11962154507637024,0.02943095751106739,-0.07436494529247284,-0.10697874426841736,-0.07993903756141663,-0.021194934844970703,0.009519669227302074,-0.003268647938966751,-0.19272224605083466,0.30078235268592834,0.05185985192656517,0.004986782558262348,-0.010874694213271141,0.027865398675203323,-0.04688149690628052,-0.8585934638977051,-0.07498457282781601,-0.09820061177015305,0.049847833812236786,0.04149526357650757,0.8513915538787842,1.6321414709091187,-0.44236841797828674,-0.6513432860374451,1.6701598167419434,-0.25971606373786926,-0.07559192925691605,0.18970730900764465,-0.015536174178123474,0.024470074102282524,0.10037609189748764,0.5096457004547119,-2.158780097961426,1.1427241563796997,-0.538925051689148,0.7477802634239197,-0.7648879289627075,-0.08464057743549347,-0.25371912121772766,1.4238731861114502,-0.7291507124900818,0.030789418146014214,-0.007738487794995308,-0.021927542984485626,-0.05867445468902588,0.02676726132631302,-0.010102715343236923,-0.007269775029271841,0.0020718893501907587,0.13314439356327057,-0.032924965023994446,0.9742401838302612,-0.3697085678577423,0.21318645775318146,-0.18465323746204376,-1.0224926471710205,-2.880495548248291,-0.44296690821647644,-0.3304160535335541,5.098173141479492,-6.11733865737915,2.650146961212158,-9.815742492675781,5.166713714599609,-3.7268941402435303,3.450033664703369,-2.543168067932129,1.269843578338623,-0.19365930557250977,1.2052898406982422,-19.383853912353516
1310,-0.7730100154876709,0.6343938112258911,1.0,0.0,-0.04869961738586426,-0.16590134799480438,-0.002889435738325119,-0.016733763739466667,0.12132644653320312,-0.021946506574749947,0.10614337027072906,0.0732932984828949,-0.09594562649726868,-0.10675980150699615,-0.03741617500782013,-0.029745660722255707,-0.0028270778711885214,0.0028124991804361343,-0.2827647030353546,0.29231441020965576,0.011608687229454517,-0.0009767106967046857,0.005164567846804857,0.0255438182502985,-0.048392534255981445,-0.6184362173080444,0.03742383420467377,-0.3137147128582001,-0.4329655170440674,-0.695470929145813,0.6120438575744629,1.1090936660766602,-0.20227961242198944,-0.48200371861457825,1.356722354888916,-0.32274940609931946,0.20223911106586456,-0.03554397448897362,0.029080094769597054,0.006218479480594397,0.07492229342460632,0.6972786784172058,-1.987178087234497,0.8499239683151245,-0.5419646501541138,0.9689777493476868,-0.9021664261817932,-0.03718329966068268,-0.029173128306865692,1.3246546983718872,-0.4662216901779175,0.042778901755809784,-0.011482244357466698,-0.02040785923600197,-0.06362508237361908,0.02029343694448471,-0.036264821887016296,-0.010282991454005241,0.0013498507905751467,0.1721780002117157,-0.034292250871658325,1.183527946472168,-0.37359002232551575,0.14182503521442413,-0.38610532879829407,-0.9514855742454529,-2.562359094619751,-0.22336329519748688,-0.03857357054948807,3.9847450256347656,-6.113376617431641,3.93978214263916,-8.831302642822266,4.3548431396484375,-3.0086827278137207,3.791795253753662,-3.568051338195801,0.8350799083709717,-0.06517890095710754,0.9469308853149414,-18.91759490966797
1320,-0.7071061134338379,0.7071074843406677,1.0,0.0,-0.049283504486083984,-0.13399896025657654,-0.02622351422905922,-0.018830183893442154,0.05194041132926941,-0.06443624943494797,0.1305324137210846,0.05640680715441704,-0.0913071483373642,-0.10465523600578308,-0.09873997420072556,0.0031775161623954773,0.013370001688599586,0.025055181235074997,-0.2663174867630005,0.2736891508102417,0.01484698336571455,0.01927361451089382,0.016123857349157333,0.05344878137111664,-0.08250506967306137,-0.5365332961082458,0.10863387584686279,-0.11144212633371353,-0.62172532081604,-0.8863605856895447,0.6309139728546143,0.815295398235321,0.2413024753332138,-0.266234815120697,1.3958674669265747,-0.30582961440086365,0.17912133038043976,0.33968526124954224,0.006645354442298412,0.011669694446027279,0.07586615532636642,0.7602497935295105,-1.8930106163024902,0.6253265738487244,-0.615435004234314,1.2037761211395264,-1.013063907623291,0.026454061269760132,0.0859210267663002,1.1713038682937622,-0.5684977173805237,0.055590998381376266,-0.015287306159734726,-0.019798168912529945,-0.07024836540222168,0.014545083977282047,-0.061456069350242615,-0.011712749488651752,0.0020781292114406824,0.19927836954593658,-0.03579951450228691,1.2143021821975708,-0.371277779340744,0.026077592745423317,-0.5484911203384399,-0.8471161723136902,-2.581631898880005,-0.06876789778470993,0.10895154625177383,2.8417885303497314,-6.113212585449219,3.8964858055114746,-8.102509498596191,3.9508423805236816,-2.9148964881896973,3.84852933883667,-3.924899101257324,0.6471827030181885,0.0383545458316803,0.8770895004272461,-18.916643142700195
1330,-0.634393036365509,0.7730106711387634,1.0,0.0,-0.04950380325317383,-0.13388900458812714,-0.010974420234560966,-0.01993427984416485,0.028056040406227112,0.003960499539971352,0.12353019416332245,0.06501106172800064,-0.07984534651041031,-0.06319165974855423,-0.1012408584356308,0.06770802289247513,0.014308631420135498,0.00823952816426754,-0.11572980880737305,0.24138012528419495,0.002745593199506402,0.0006630434654653072,0.0236833393573761,0.10383106768131256,-0.057684484869241714,-0.0815529152750969,0.11125316470861435,0.10064701735973358,-0.8820154666900635,-1.358720302581787,0.3385854959487915,0.20865574479103088,0.6234517693519592,0.023599548265337944,1.6671968698501587,-0.24941834807395935,-0.098604716360569,-0.12267999351024628,-0.027520446106791496,0.008746842853724957,0.10876791924238205,0.7754252552986145,-1.4321343898773193,0.6587533950805664,-0.6371736526489258,1.6735870838165283,-0.9857494831085205,0.13061749935150146,0.1422097384929657,1.118560552597046,-0.580479621887207,0.0686383917927742,-0.018787221983075142,-0.01974266581237316,-0.07784594595432281,0.009311456233263016,-0.08542264997959137,-0.011651767417788506,0.0036842392291873693,0.21602968871593475,-0.037378374487161636,1.2329659461975098,-0.31800150871276855,0.00789556559175253,-0.6243202686309814,-0.7757858633995056,-2.381063938140869,0.08314307034015656,0.18821173906326294,1.9186357259750366,-6.113255977630615,3.0140976905822754,-6.851749420166016,3.8975071907043457,-2.8319668769836426,4.076441764831543,-3.0484752655029297,0.5157889127731323,0.03341570496559143,1.0858831405639648,-18.898815155029297
1340,-0.5555697679519653,0.8314699530601501,1.0,0.0,-0.04875779151916504,-0.1317366510629654,-0.007505699060857296,-0.011339185759425163,0.0311737097799778,0.0011420659720897675,0.1455262303352356,0.0720759704709053,-0.06561015546321869,-0.039809450507164,-0.07465969771146774,0.09599869698286057,0.014224366284906864,0.0024663256481289864,-0.11670183390378952,0.2128935307264328,-0.01588217169046402,-0.020280562341213226,0.08664138615131378,0.13389702141284943,-0.03498625010251999,0.15119481086730957,0.5751037001609802,0.4881686568260193,-1.0166382789611816,-1.7975175380706787,0.17772389948368073,-0.2787584662437439,1.1479301452636719,0.17589430510997772,1.6984165906906128,-0.23141485452651978,-0.11768925189971924,-0.14277257025241852,-0.020653346553444862,-0.007891097106039524,0.08239484578371048,0.6468773484230042,-0.47364845871925354,0.3242625296115875,-0.5058263540267944,1.575161099433899,-0.9052149653434753,0.48162418603897095,0.056206099689006805,0.8475486636161804,-0.5309603810310364,0.07984121888875961,-0.020848341286182404,-0.019460655748844147,-0.08347621560096741,0.003474216675385833,-0.10603360831737518,-0.00846821628510952,0.005454959813505411,0.21966201066970825,-0.038870833814144135,0.9672716856002808,-0.08298586308956146,0.03682466596364975,-0.3415234386920929,-0.7866449356079102,-2.031853199005127,0.51882404088974,0.16700056195259094,0.6756117343902588,-6.113372802734375,1.9095065593719482,-2.8557074069976807,2.3368141651153564,-1.6165549755096436,4.196988105773926,-1.9715499877929688,0.8815219402313232,-0.10646820068359375,1.155623435974121,-18.861488342285156
