timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9
1710,-0.8819212913513184,-0.4713967442512512,0.800000011920929,0.0,0.0,-0.2328965812921524,0.011084281839430332,-0.05905303359031677,-0.03228117153048515,-0.5576170086860657,-0.21259723603725433,0.056329648941755295,-0.023247869685292244,-0.10078305751085281,-0.2747838497161865,0.00012768598389811814,0.003320123068988323,0.019834289327263832,0.006459468510001898,0.46544668078422546,0.00018513979739509523,0.0007013726863078773,-0.0015749888261780143,0.0015611440176144242,0.9460080862045288,-0.6334304213523865,-0.7316516041755676,-0.02493727207183838,-0.03965701907873154,-6.181354522705078,0.635477602481842,1.0298274755477905,-0.10353129357099533,-0.5906582474708557,-0.6335833668708801,0.006167625077068806,0.08122395724058151,-0.06215781345963478,0.0007579292869195342,-1.406769037246704,0.23836471140384674,-0.6084281802177429,-0.864448070526123,-0.03381701558828354,-0.08989394456148148,-5.972479820251465,0.598076581954956,0.9560568928718567,-0.14870047569274902,-0.5985325574874878,-0.6696410775184631,-0.23289657915472187,0.011084282299484105,-0.05905303531662353,-0.03228117102770479,-0.5576170137173201,-0.21259724309150244,0.05632964861921143,-0.023247870140656966,-0.10078305812191173,-0.2747838408708227,0.00255371978223022,0.06640246027534372,0.39668579412158167,0.1291893669036428,9.30893333627229,0.0037027959718484854,0.014027453819711013,-0.03149977711215046,0.03122288089295483,18.920162123200477,-0.15210704505443573,-0.21611201763153076,-0.008454253897070885,-0.02247348614037037,-1.4931199550628662,0.149519145488739,0.23901422321796417,-0.037175118923187256,-0.14963313937187195,-0.16741026937961578,1.608129522659032,-13.830985376686924,-0.1780817539736923,0.004739294782448333,-28.862302950162416,7.231219383689283,10.918992114466032,-0.18404564431415443,-3.0246735176764776,-56.65311279811022
1720,-0.9238795042037964,-0.3826834261417389,0.800000011920929,0.0,0.0,-0.2329522967338562,0.011694017797708511,-0.0557316429913044,-0.028425799682736397,-0.6086174249649048,-0.21235939860343933,0.05644010379910469,-0.024181105196475983,-0.10018423944711685,-0.22757035493850708,-2.228504490631167e-05,0.003875964554026723,0.018748948350548744,-1.7351556380162947e-05,0.4708302319049835,0.00043650847510434687,0.00041561273974366486,-0.006003234069794416,0.0036095601972192526,0.9561598896980286,-0.6084281802177429,-0.864448070526123,-0.03381701558828354,-0.08989394456148148,-5.972479820251465,0.598076581954956,0.9560568928718567,-0.14870047569274902,-0.5985325574874878,-0.6696410775184631,0.008016802370548248,0.054957807064056396,-0.04741981253027916,0.0040681916289031506,-1.4055688381195068,0.23501524329185486,-0.6534803509712219,-0.9624460935592651,-0.03694365173578262,-0.1582372486591339,-5.692638874053955,0.6094380021095276,0.8613998293876648,-0.2270820438861847,-0.5654304623603821,-0.7884132266044617,-0.23295230108123263,0.011694017457763205,-0.0557316427728681,-0.02842580059204729,-0.6086174018185547,-0.21235939965906317,0.05644010214800406,-0.024181105674199926,-0.10018423885401921,-0.2275703520151499,-0.0004457009133115239,0.0775192911319946,0.3749789515298151,-0.00034703113696610277,9.416604923280307,0.008730169285967183,0.008312255040255933,-0.12006467817703845,0.07219120399772783,19.12319742431491,-0.16337008774280548,-0.24061152338981628,-0.009235912933945656,-0.03955931216478348,-1.4231597185134888,0.1523595005273819,0.2153499573469162,-0.05677051097154617,-0.14135761559009552,-0.19710330665111542,1.3929813695084776,-15.370890324250754,-0.19502225781099647,-0.4442993694985492,-29.064357086535853,7.2681874958709995,9.509654546813962,-0.2915940714158096,-2.686976216157762,-57.339125227580695
1730,-0.9569403529167175,-0.290284663438797,0.800000011920929,0.0,0.0,-0.2329908162355423,0.011945642530918121,-0.05299023166298866,-0.026977406814694405,-0.6579806804656982,-0.2121312916278839,0.05649489164352417,-0.026291418820619583,-0.10027378797531128,-0.17710280418395996,-3.880010808643419e-06,0.0006222247029654682,0.021854400634765625,-0.020029013976454735,0.4785567820072174,0.0019889555405825377,0.00023526942823082209,-0.014899610541760921,-0.043796878308057785,1.021202564239502,-0.6534803509712219,-0.9624460935592651,-0.03694365173578262,-0.1582372486591339,-5.692638874053955,0.6094380021095276,0.8613998293876648,-0.2270820438861847,-0.5654304623603821,-0.7884132266044617,-0.01794584095478058,-0.047773297876119614,0.0003817892575170845,0.004163202363997698,-1.405196189880371,0.23418335616588593,-0.673928439617157,-1.0978139638900757,-0.10306393355131149,-0.23164257407188416,-5.515153884887695,0.5863012075424194,0.7551339864730835,-0.31556278467178345,-0.5147607326507568,-0.9787076115608215,-0.23299082036180874,0.011945642283266411,-0.052990230501280294,-0.026977406083577724,-0.6579806790790294,-0.21213129648611825,0.05649489090358243,-0.026291417946889495,-0.10027378706860803,-0.17710281053075144,-7.760021649798115e-05,0.01244449433088897,0.43708800437759576,-0.4005802840895085,9.571135867354897,0.03977911288374669,0.004705388614826232,-0.2979922179135872,-0.8759375655005908,20.42405188307689,-0.16848210990428925,-0.2744534909725189,-0.025765983387827873,-0.05791064351797104,-1.3787884712219238,0.14657530188560486,0.18878349661827087,-0.07889069616794586,-0.1286901831626892,-0.24467690289020538,1.2904070097998839,-17.221281478339787,-0.7667790708637389,-0.03558864510720694,-29.434215394207587,7.054794628783222,7.923200177036828,-0.1580089106803657,0.9228289308569013,-61.339729741590126
1740,-0.9807852506637573,-0.19509032368659973,0.800000011920929,0.0,0.0,-0.2330266833305359,0.011909379623830318,-0.0512644499540329,-0.028277548030018806,-0.7059738636016846,-0.21194520592689514,0.05651792511343956,-0.029694044962525368,-0.09912056475877762,-0.12567363679409027,4.454114969121292e-05,-0.0013727116165682673,0.01429668813943863,-0.031660206615924835,0.48169875144958496,0.0014126375317573547,-9.000403224490583e-05,-0.015154166147112846,-0.0607118234038353,1.059567928314209,-0.673928439617157,-1.0978139638900757,-0.10306393355131149,-0.23164257407188416,-5.515153884887695,0.5863012075424194,0.7551339864730835,-0.31556278467178345,-0.5147607326507568,-0.9787076115608215,-0.0013478127075359225,-0.04755973815917969,0.035289470106363297,0.0001460398780182004,-1.4059667587280273,0.23740032315254211,-0.6840243339538574,-1.097730278968811,-0.13469552993774414,-0.30781954526901245,-5.475571155548096,0.6104840040206909,0.656578004360199,-0.35248708724975586,-0.4469482898712158,-1.240118384361267,-0.2330266895932648,0.01190937952599045,-0.05126444857668619,-0.028277548136901018,-0.7059738512442981,-0.21194521315491932,0.05651792548135238,-0.029694044503817008,-0.09912056250552578,-0.12567363939169296,0.0008908230197228325,-0.02745423155905336,0.2859337627149214,-0.6332041304622155,9.63397520762484,0.028252751194758778,-0.00180008057477096,-0.3030833140673627,-1.2142364750535153,21.191357540585194,-0.17100608348846436,-0.27443256974220276,-0.033673882484436035,-0.07695488631725311,-1.368892788887024,0.15262100100517273,0.16414450109004974,-0.08812177181243896,-0.11173707246780396,-0.3100295960903168,1.2377396530368405,-17.098154261414432,-0.505989966299761,-0.04748113582743718,-29.564844560517244,7.206566029617565,6.462994778246156,-0.25930460397035104,2.8857188274238554,-63.75842857845421
1750,-0.9951847195625305,-0.0980171412229538,0.800000011920929,0.0,0.0,-0.23307105898857117,0.011923146434128284,-0.05008309707045555,-0.03201420605182648,-0.75336754322052,-0.21178153157234192,0.05652391165494919,-0.03355089947581291,-0.09946025162935257,-0.06943169981241226,-0.00044724211329594254,0.0006325888098217547,0.01280144602060318,-0.053811389952898026,0.4877117872238159,0.0010526977712288499,2.1580244720098563e-05,-0.02260148525238037,-0.06865660101175308,1.0829639434814453,-0.6840243339538574,-1.097730278968811,-0.13469552993774414,-0.30781954526901245,-5.475571155548096,0.6104840040206909,0.656578004360199,-0.35248708724975586,-0.4469482898712158,-1.240118384361267,-0.023838641121983528,-0.10191422700881958,0.06542135775089264,0.002355347853153944,-1.4056388139724731,0.2361912876367569,-0.6681419014930725,-1.1193606853485107,-0.20113611221313477,-0.38089704513549805,-5.362342357635498,0.6438907384872437,0.5157146453857422,-0.37838250398635864,-0.35664820671081543,-1.5049937963485718,-0.2330710663146099,0.011923146040199391,-0.05008309677071927,-0.032014205903994786,-0.7533675333732751,-0.2117815268166806,0.056523913235118385,-0.03355090036135479,-0.09946024866466308,-0.06943169898325485,-0.008944842318538548,0.01265177586235755,0.25602891243044573,-1.0762278052730911,9.754235856547172,0.021053956028224505,0.0004316049099390392,-0.45202969370918256,-1.3731319760289389,21.65927968228479,-0.16703547537326813,-0.2798401713371277,-0.05028402805328369,-0.09522426128387451,-1.3405855894088745,0.1609726846218109,0.12892866134643555,-0.09459562599658966,-0.08916205167770386,-0.37624844908714294,1.3475463457824508,-17.543754370226697,-0.7721053629426257,0.7002812006240844,-29.849925625677116,7.391922360685157,4.342990071949212,0.13519456842285016,4.73728774730437,-65.28465579695826
1760,-1.0,1.1028011101830775e-15,0.800000011920929,0.0,0.0,-0.2331085354089737,0.011952259577810764,-0.04997364804148674,-0.03703497722744942,-0.8007788062095642,-0.2116447240114212,0.05651680380105972,-0.03743346035480499,-0.09587191045284271,-0.01520614419132471,-0.00018955138511955738,-0.0004476131871342659,-0.0003499987651593983,-0.04746869206428528,0.4793204963207245,0.0011004741536453366,-0.00018755433848127723,-0.020413540303707123,-0.0433778390288353,1.076493263244629,-0.6681419014930725,-1.1193606853485107,-0.20113611221313477,-0.38089704513549805,-5.362342357635498,0.6438907384872437,0.5157146453857422,-0.37838250398635864,-0.35664820671081543,-1.5049937963485718,-0.01927139051258564,-0.16286905109882355,0.09808772802352905,0.0005127203185111284,-1.4077813625335693,0.23750831186771393,-0.6533201336860657,-1.1386363506317139,-0.25098732113838196,-0.4584559202194214,-5.236203670501709,0.6389804482460022,0.38027554750442505,-0.4075283408164978,-0.2756451964378357,-1.7315607070922852,-0.23310853217270505,0.011952259211525307,-0.04997364987246,-0.037034978169901936,-0.8007787794821458,-0.21164472531939915,0.0565168021419083,-0.03743345923048075,-0.09587190852298874,-0.01520614458341673,-0.003791027637412951,-0.008952263957125391,-0.0069999754159305455,-0.9493738065525197,9.586409659314839,0.02200948199921576,-0.0037510868099979015,-0.40827082103743645,-0.8675567936156856,21.52986527470202,-0.16333003342151642,-0.28465908765792847,-0.06274683028459549,-0.11461398005485535,-1.3090509176254272,0.15974511206150055,0.09506888687610626,-0.10188208520412445,-0.06891129910945892,-0.4328901767730713,1.4069430579360116,-17.76982402029585,-0.23446368199491813,-0.25503865574057727,-29.267501116087796,7.361768301620347,2.3243783444818713,-0.06416005636056465,4.220306945658846,-65.00727985629571
1770,-0.9951847195625305,0.0980171412229538,0.800000011920929,0.0,0.0,-0.2331532984972,0.01193082332611084,-0.05097517371177673,-0.04414987936615944,-0.848460853099823,-0.2115313857793808,0.05650242418050766,-0.041639544069767,-0.08910173177719116,0.037919994443655014,-3.0638948373962194e-05,-0.0026191172655671835,-0.01187185663729906,-0.05215137079358101,0.47306209802627563,0.0011535821249708533,-0.00011289886606391519,-0.02290244959294796,-0.02557656541466713,1.07505464553833,-0.6533201336860657,-1.1386363506317139,-0.25098732113838196,-0.4584559202194214,-5.236203670501709,0.6389804482460022,0.38027554750442505,-0.4075283408164978,-0.2756451964378357,-1.7315607070922852,-0.021924395114183426,-0.21273227035999298,0.14550626277923584,-0.007481563836336136,-1.4084049463272095,0.2456222027540207,-0.6456314921379089,-1.1533921957015991,-0.32309529185295105,-0.5365768671035767,-5.130815505981445,0.6513090133666992,0.23920223116874695,-0.4176343083381653,-0.17640556395053864,-1.9491904973983765,-0.23315329735992424,0.011930822952579086,-0.05097517425014011,-0.04414987757084373,-0.8484608318975326,-0.21153138556714307,0.05650242430266287,-0.041639542645701626,-0.08910172867360276,0.03791999271897756,-0.0006127789809940807,-0.05238234336465407,-0.23743714084877565,-1.0430274467543734,9.46124177881299,0.02307164264781148,-0.0022579773883032884,-0.45804898477732414,-0.511531299498516,21.501093977998455,-0.16140787303447723,-0.2883480489253998,-0.08077382296323776,-0.13414421677589417,-1.2827038764953613,0.1628272533416748,0.05980055779218674,-0.10440857708454132,-0.04410139098763466,-0.4872976243495941,1.4367468234519223,-17.859585282584767,0.1163384482843739,-0.4706912279388966,-28.8179683810368,7.417957850232923,0.20466194153634193,0.11876626555517866,4.234614159653634,-65.02849955106394
1780,-0.9807852506637573,0.19509032368659973,0.800000011920929,0.0,0.0,-0.23321178555488586,0.011976094916462898,-0.05288313329219818,-0.053202155977487564,-0.896812915802002,-0.21145401895046234,0.05647164210677147,-0.04572264850139618,-0.07946470379829407,0.09045213460922241,-0.00037098853499628603,-0.002367127686738968,-0.018532605841755867,-0.0729307159781456,0.4740983843803406,0.0007812714902684093,-0.00016458034224342555,-0.020602308213710785,-0.027285613119602203,1.0932848453521729,-0.6456314921379089,-1.1533921957015991,-0.32309529185295105,-0.5365768671035767,-5.130815505981445,0.6513090133666992,0.23920223116874695,-0.4176343083381653,-0.17640556395053864,-1.9491904973983765,-0.021978655830025673,-0.26936012506484985,0.19052691757678986,-0.023496685549616814,-1.409858226776123,0.26141318678855896,-0.6371282339096069,-1.1472166776657104,-0.4072909951210022,-0.6187572479248047,-5.041085720062256,0.6456218361854553,0.10304111987352371,-0.43111804127693176,-0.07919855415821075,-2.1515657901763916,-0.23321178259159334,0.011976095113705655,-0.05288313397076573,-0.05320215599513576,-0.8968129137704138,-0.2114540179720199,0.05647164249884895,-0.0457226503278239,-0.07946470058529276,0.09045213200928746,-0.007419770673941657,-0.04734255305629841,-0.3706521303096406,-1.4586143021132298,9.481967756649574,0.015625429424253105,-0.0032916069113063592,-0.412046180932109,-0.5457122707060393,21.865697481824096,-0.15928205847740173,-0.2868041694164276,-0.10182274878025055,-0.15468931198120117,-1.260271430015564,0.16140545904636383,0.025760279968380928,-0.10777951031923294,-0.01979963853955269,-0.5378914475440979,1.5008537943056572,-17.7847882126391,0.1331640947392254,0.3163566668970734,-28.809361786193872,7.410313252094915,-1.8328069310941624,-0.00499865703185387,5.217040534862522,-66.22543602502567
1790,-0.9569403529167175,0.290284663438797,0.800000011920929,0.0,0.0,-0.2332504540681839,0.011924448423087597,-0.05597250536084175,-0.06322036683559418,-0.905495822429657,-0.21139168739318848,0.05642697215080261,-0.049678437411785126,-0.0665971040725708,0.14263318479061127,-0.00025910328258760273,-0.0012411951320245862,-0.009563161060214043,-0.05726683884859085,0.007689898833632469,0.0007958653150126338,-0.0004590554453898221,-0.018758459016680717,-0.009660479612648487,1.1010557413101196,-0.6371282339096069,-1.1472166776657104,-0.4072909951210022,-0.6187572479248047,-5.041085720062256,0.6456218361854553,0.10304111987352371,-0.43111804127693176,-0.07919855415821075,-2.1515657901763916,-0.03172525018453598,-0.3070685863494873,0.21698105335235596,-0.02821107767522335,-1.4125125408172607,0.26617297530174255,-0.628038227558136,-1.2255046367645264,-0.4978756308555603,-0.6891549825668335,-4.997369289398193,0.6312943696975708,-0.03553420305252075,-0.40608322620391846,0.004324663430452347,-2.3840596675872803,-0.23325044759040742,0.01192444802078935,-0.055972506918576734,-0.06322036423068395,-0.9054958401220555,-0.21139167995449534,0.05642697309513615,-0.04967843671369659,-0.06659710653782853,0.14263319216094641,-0.005182065748438362,-0.024823902245896645,-0.19126321899618565,-1.1453367612870884,0.1537979728360801,0.015917306050382874,-0.009181108965734396,-0.3751691631081888,-0.19320959242240354,22.021114788547617,-0.157009556889534,-0.3063761591911316,-0.12446890771389008,-0.17228874564170837,-1.2493423223495483,0.1578235924243927,-0.008883550763130188,-0.10152080655097961,0.0010811658576130867,-0.5960149168968201,1.5403640112627834,-19.023564725977568,-0.7961383589177098,-0.9267249725797124,-0.8052404007357331,7.336553529426612,-3.8910881045987766,0.08866009257890584,4.640325120993708,-66.80199247470061
1800,-0.9238795042037964,0.3826834261417389,0.800000011920929,0.0,0.0,-0.23331403732299805,0.011942350305616856,-0.06050533801317215,-0.07444819062948227,-0.9060357809066772,-0.21135400235652924,0.056369613856077194,-0.053079988807439804,-0.052205998450517654,0.1969875991344452,-0.00018679026106838137,-0.0028600096702575684,-0.03063957206904888,-0.05799442529678345,-0.0034309783950448036,0.0008822762174531817,-0.0003550078545231372,-0.015536479651927948,0.0029578933026641607,1.1132489442825317,-0.628038227558136,-1.2255046367645264,-0.4978756308555603,-0.6891549825668335,-4.997369289398193,0.6312943696975708,-0.03553420305252075,-0.40608322620391846,0.004324663430452347,-2.3840596675872803,-0.01883929967880249,-0.3484986126422882,0.26938092708587646,-0.04299009591341019,-1.4154647588729858,0.28079426288604736,-0.6020041108131409,-1.2420246601104736,-0.6114456057548523,-0.750433623790741,-5.029077053070068,0.610710084438324,-0.13118155300617218,-0.39783039689064026,0.08977271616458893,-2.610410213470459,-0.23331403785381172,0.011942350713964963,-0.06050533933638244,-0.07444818825425668,-0.9060357715125672,-0.2113540087588005,0.056369615159070206,-0.05307998735627607,-0.052205996977720846,0.19698760581894975,-0.003735805269271481,-0.057200194861243094,-0.6127914468266731,-1.1598885220706265,-0.06861956687736721,0.017645524708037128,-0.0071001571358352885,-0.31072959153233154,0.05915786816174018,22.26497829165989,-0.15050102770328522,-0.3105061650276184,-0.15286140143871307,-0.18760840594768524,-1.257269263267517,0.152677521109581,-0.032795388251543045,-0.09945759922266006,0.022443179041147232,-0.6526025533676147,1.6674676188183444,-19.175310359911276,-0.008746901566593301,-1.0467431415252628,-0.14537479112284823,7.227694023243518,-5.328599733229289,0.004636537269314678,4.301476956646864,-67.64452503416624
1810,-0.8819212913513184,0.4713967442512512,0.800000011920929,0.0,0.0,-0.2333805412054062,0.011966070160269737,-0.06650055944919586,-0.08621266484260559,-0.9067356586456299,-0.21134288609027863,0.056285735219717026,-0.05605011805891991,-0.03493006154894829,0.2147633582353592,-0.00017178466077893972,-0.0032044644467532635,-0.04344901069998741,-0.05937066674232483,-0.0033593482803553343,0.0003462964086793363,-0.0004340143932495266,-0.012855174951255322,0.09402909129858017,-0.1718566119670868,-0.6020041108131409,-1.2420246601104736,-0.6114456057548523,-0.750433623790741,-5.029077053070068,0.610710084438324,-0.13118155300617218,-0.39783039689064026,0.08977271616458893,-2.610410213470459,-0.02737005613744259,-0.39537668228149414,0.3059341609477997,-0.05839172378182411,-1.418764352798462,0.295682817697525,-0.5871844291687012,-1.2591158151626587,-0.6500551700592041,-0.8202911615371704,-4.884167194366455,0.6265673637390137,-0.2332630306482315,-0.379517138004303,0.24224697053432465,-2.739755392074585,-0.2333805432818955,0.011966069701898131,-0.06650056278924846,-0.0862126657182635,-0.9067356739178979,-0.2113428812064192,0.056285736083672315,-0.05605011709109198,-0.03493006159349673,0.21476336113405173,-0.0034356931713930127,-0.064089286736488,-0.8689801931530026,-1.1874133179482862,-0.06718696341921034,0.00692592841884959,-0.008680287844556416,-0.2571034927130758,1.8805817874644912,-3.4371321244420527,-0.1467961072921753,-0.3147789537906647,-0.16251379251480103,-0.2050727903842926,-1.2210417985916138,0.15664184093475342,-0.05831575766205788,-0.09487928450107574,0.06056174263358116,-0.6849388480186462,1.7419957993085833,-19.412433549344303,0.6866759849479562,-1.1921650327963058,-0.11274523441608486,7.338916657566903,-6.850048761210142,-0.005272870060447854,0.08776289123120051,9.41169416417346
1820,-0.8314695954322815,0.5555702447891235,0.800000011920929,0.0,0.0,-0.2334441989660263,0.011972461827099323,-0.07269417494535446,-0.09876559674739838,-0.90731281042099,-0.21134676039218903,0.05619243532419205,-0.058526329696178436,-0.015568085014820099,0.2094491422176361,-0.0001576469512656331,-0.002411707304418087,-0.04211976006627083,-0.06110202893614769,-0.0028309302870184183,2.200314702349715e-05,-0.0004569882876239717,-0.011668218299746513,0.09434375911951065,-0.014414969831705093,-0.5871844291687012,-1.2591158151626587,-0.6500551700592041,-0.8202911615371704,-4.884167194366455,0.6265673637390137,-0.2332630306482315,-0.379517138004303,0.24224697053432465,-2.739755392074585,-0.05004324018955231,-0.402452290058136,0.2922748029232025,-0.08132325112819672,-1.422473669052124,0.31852373480796814,-0.5261152386665344,-1.24093759059906,-0.74508136510849,-0.8402263522148132,-4.86242151260376,0.6319042444229126,-0.32757169008255005,-0.3641888499259949,0.31998109817504883,-2.858060121536255,-0.23344419860003554,0.011972461759457067,-0.07269417361048834,-0.09876559504971567,-0.9073127991223964,-0.21134675700794736,0.0561924346331614,-0.05852632966110728,-0.015568085398139718,0.20944914961019195,-0.003152938941464725,-0.04823414431225216,-0.8423951992310952,-1.222040584852025,-0.05661860418432822,0.00044006293068411703,-0.009139765770116994,-0.233364359243341,1.8868751184615706,-0.2882993995793207,-0.1315288096666336,-0.310234397649765,-0.1862703412771225,-0.2100565880537033,-1.21560537815094,0.15797606110572815,-0.08189292252063751,-0.09104721248149872,0.07999527454376221,-0.7145150303840637,2.047766595492433,-19.187709131616565,0.25566224436060203,-0.7855179656034306,-0.13843676647555891,7.385136173481458,-8.257702131917585,0.04967542132219427,0.07317624112940457,-0.05906598125629359
1830,-0.7730104327201843,0.6343932747840881,0.800000011920929,0.0,0.0,-0.23351693153381348,0.011963920667767525,-0.08003387600183487,-0.10754027217626572,-0.9078614115715027,-0.2113610804080963,0.056109026074409485,-0.060604896396398544,0.004505935125052929,0.206016406416893,-0.0002385062980465591,-0.0016667629824951291,-0.043191347271203995,-0.027277503162622452,-0.0026942561380565166,-3.9500890125054866e-05,-0.00038824454532004893,-0.009769460186362267,0.0951281189918518,-0.015941036865115166,-0.5261152386665344,-1.24093759059906,-0.74508136510849,-0.8402263522148132,-4.86242151260376,0.6319042444229126,-0.32757169008255005,-0.3641888499259949,0.31998109817504883,-2.858060121536255,-0.05310138314962387,-0.460979163646698,0.3355703353881836,-0.1043623611330986,-1.4264259338378906,0.34168845415115356,-0.5447152256965637,-1.2528448104858398,-0.7955866456031799,-0.8779699206352234,-4.7312822341918945,0.654369592666626,-0.45763105154037476,-0.31806010007858276,0.36492180824279785,-2.871797561645508,-0.23351693763496165,0.011963920992399266,-0.08003387706261918,-0.10754027472407632,-0.9078614265296322,-0.21136107767574885,0.0561090243435125,-0.06060489690606279,0.004505934896145885,0.20601641033838386,-0.004770125902441096,-0.033335258551667565,-0.8638269705547756,-0.545550061173816,-0.053885124670882856,-0.000790017781810893,-0.00776489086079904,-0.19538920435650478,1.9025624359077284,-0.31882073530905364,-0.13617880642414093,-0.31321120262145996,-0.19889666140079498,-0.21949248015880585,-1.1828205585479736,0.1635923981666565,-0.11440776288509369,-0.07951502501964569,0.09123045206069946,-0.717949390411377,1.9610730019237375,-19.410501641176552,0.21422522490081075,-2.8414380338677327,-0.11330375800569287,7.50143957019354,-10.207712561133976,0.20796505079785643,-0.504216277849971,0.032496405177400045
1840,-0.7071067690849304,0.7071067690849304,0.800000011920929,0.0,0.0,-0.23355507850646973,0.011746782809495926,-0.08723494410514832,-0.11095873266458511,-0.9083202481269836,-0.21141426265239716,0.05595795065164566,-0.06156638264656067,0.022546427324414253,0.20269490778446198,-0.00032855075551196933,-0.0003489202936179936,-0.03445178270339966,-0.01189479511231184,-0.0021404405124485493,-0.000359376979758963,-0.0010592384496703744,-0.004566344432532787,0.0789346694946289,-0.021960610523819923,-0.5447152256965637,-1.2528448104858398,-0.7955866456031799,-0.8779699206352234,-4.7312822341918945,0.654369592666626,-0.45763105154037476,-0.31806010007858276,0.36492180824279785,-2.871797561645508,-0.013704323209822178,-0.43294206261634827,0.022177493199706078,-0.11846364289522171,-1.4314781427383423,0.3570095896720886,-0.6513945460319519,-1.055924654006958,-0.6890104413032532,-0.9491121172904968,-4.7922492027282715,0.8195940852165222,-0.5508671998977661,-0.342108815908432,0.4025418162345886,-3.0279793739318848,-0.2335550851811343,0.011746782903386443,-0.08723494416605244,-0.11095872973475762,-0.9083202288994816,-0.21141426238262145,0.05595794915545762,-0.06156638192106795,0.022546427259220625,0.20269490234215587,-0.006571015381025489,-0.00697840573153061,-0.6890356527518006,-0.2378959071243372,-0.04280881048942057,-0.007187539774686121,-0.021184768889429745,-0.0913268892662999,1.5786934319438177,-0.4392122207487613,-0.16284863650798798,-0.2639811635017395,-0.1722526103258133,-0.2372780293226242,-1.1980623006820679,0.20489852130413055,-0.13771679997444153,-0.085527203977108,0.10063545405864716,-0.7569948434829712,1.433842019606003,-16.522741567112966,0.36675363506018455,-4.339084262141652,-0.16131564031432455,8.347818293059099,-11.55693064112566,-0.2052357733219014,-0.05073868786586111,0.35794691642115684
1850,-0.6343932747840881,0.7730104327201843,0.800000011920929,0.0,0.0,-0.23360860347747803,0.011920253746211529,-0.09238133579492569,-0.11299692094326019,-0.9087722897529602,-0.21149230003356934,0.055806901305913925,-0.06287848204374313,0.039219945669174194,0.1865978240966797,-0.0006130209076218307,0.003811625065281987,-0.02494041435420513,-0.008976912125945091,-0.002192786894738674,-0.0003833346418105066,-0.00011102553980890661,-0.0075935847125947475,0.12674221396446228,-0.7212368249893188,-0.6513945460319519,-1.055924654006958,-0.6890104413032532,-0.9491121172904968,-4.7922492027282715,0.8195940852165222,-0.5508671998977661,-0.342108815908432,0.4025418162345886,-3.0279793739318848,0.0008801608928479254,-0.3795359134674072,-0.051794156432151794,-0.1172749251127243,-1.4351304769515991,0.3545342683792114,-0.6540650725364685,-1.0500929355621338,-0.6202850937843323,-0.9674383997917175,-4.68178653717041,0.8620802164077759,-0.6291757225990295,-0.321041077375412,0.45175260305404663,-3.0536229610443115,-0.23360860869400848,0.011920254210201557,-0.09238133511112946,-0.11299691803625361,-0.9087722722453377,-0.21149230403428412,0.05580690097337973,-0.06287848268486226,0.039219944448524335,0.1865978308514205,-0.012260417939164625,0.07623250028076436,-0.49880830052971664,-0.17953824467223117,-0.043855735698043546,-0.007666693125088619,-0.002220510848095286,-0.15187169473365342,2.534844384355841,-14.424736594814673,-0.16351626813411713,-0.26252323389053345,-0.15507127344608307,-0.24185959994792938,-1.1704466342926025,0.21552005410194397,-0.15729393064975739,-0.080260269343853,0.11293815076351166,-0.7634057402610779,1.438628065015321,-16.695306786886395,0.24262613489007778,-4.615892542450338,-0.13010715495313416,8.563247242099827,-12.77938836484394,0.10797935102114559,-3.1814407741682835,42.32420621333152
